Tositenumero;Kirjauspvm;Tili;Tilin nimi;Kustannuspaikka;Kustannuspaikan nimi;Toimittajanro;Toimittajan nimi;Y-Tunnus;Euroa
8002225;25.10.2024 00:00;4600;4600 Muu materiaali;4324;4324 Retkeilykohteet Hämeenlinna;97;Sonepar Suomi Oy;0213785-2     ;524,43
8003191;6.11.2024 00:00;4600;4600 Muu materiaali;4324;4324 Retkeilykohteet Hämeenlinna;667;Hämeen Ruuvimarket Oy;0836384-2     ;94,7
8006387;29.11.2024 00:00;4600;4600 Muu materiaali;4324;4324 Retkeilykohteet Hämeenlinna;167;Stark Suomi Oy;2043575-7     ;15,3
8007735;11.12.2024 00:00;4600;4600 Muu materiaali;4324;4324 Retkeilykohteet Hämeenlinna;330;Würth Oy;0202881-6     ;52,8
8000520;8.10.2024 00:00;4340;4340 Asiantuntijapalvelut;4325;4325 Retkeilykohteet  ulkokunnat;222;Valtiokonttori;0245440-1     ;21,81
8004134;12.11.2024 00:00;4340;4340 Asiantuntijapalvelut;4325;4325 Retkeilykohteet  ulkokunnat;222;Valtiokonttori;0245440-1     ;8,14
8007823;12.12.2024 00:00;4340;4340 Asiantuntijapalvelut;4325;4325 Retkeilykohteet  ulkokunnat;222;Valtiokonttori;0245440-1     ;7,79
8009348;20.12.2024 00:00;4340;4340 Asiantuntijapalvelut;4325;4325 Retkeilykohteet  ulkokunnat;222;Valtiokonttori;0245440-1     ;3,59
8003711;11.11.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4325;4325 Retkeilykohteet  ulkokunnat;747;Remeo Oy;0946005-4     ;38,78
8007559;11.12.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4325;4325 Retkeilykohteet  ulkokunnat;747;Remeo Oy;0946005-4     ;62,08
8010610;8.1.2025 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4325;4325 Retkeilykohteet  ulkokunnat;747;Remeo Oy;0946005-4     ;38,78
8002267;28.10.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4325;4325 Retkeilykohteet  ulkokunnat;456;Metsä- ja mökkipalvelut Simo Gran;1732512-7     ;1289,08
8003292;7.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4325;4325 Retkeilykohteet  ulkokunnat;456;Metsä- ja mökkipalvelut Simo Gran;1732512-7     ;1382,25
8007075;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4325;4325 Retkeilykohteet  ulkokunnat;456;Metsä- ja mökkipalvelut Simo Gran;1732512-7     ;1587,24
8011971;16.1.2025 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4325;4325 Retkeilykohteet  ulkokunnat;456;Metsä- ja mökkipalvelut Simo Gran;1732512-7     ;35,48
8011972;16.1.2025 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4325;4325 Retkeilykohteet  ulkokunnat;456;Metsä- ja mökkipalvelut Simo Gran;1732512-7     ;393,37
8002267;28.10.2024 00:00;4427;4427 Kuljetuspalvelut;4325;4325 Retkeilykohteet  ulkokunnat;456;Metsä- ja mökkipalvelut Simo Gran;1732512-7     ;582,86
8010046;2.1.2025 00:00;4427;4427 Kuljetuspalvelut;4325;4325 Retkeilykohteet  ulkokunnat;1203;Maansiirto & Kuljetus E.Järvi Oy;0493719-1     ;1161,94
8010036;2.1.2025 00:00;4470;4470 Muut palvelut;4325;4325 Retkeilykohteet  ulkokunnat;1175;Pälkäneen kunta;2050961-3     ;47
8001226;16.10.2024 00:00;4600;4600 Muu materiaali;4325;4325 Retkeilykohteet  ulkokunnat;167;Stark Suomi Oy;2043575-7     ;27,93
8002343;28.10.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4326;4326 Ranta  ja vesialueet;47;Kiertokapula Oy;0919068-0     ;37,98
8007571;11.12.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4326;4326 Ranta  ja vesialueet;47;Kiertokapula Oy;0919068-0     ;22,29
8007732;11.12.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4326;4326 Ranta  ja vesialueet;47;Kiertokapula Oy;0919068-0     ;55,74
8007733;11.12.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4326;4326 Ranta  ja vesialueet;47;Kiertokapula Oy;0919068-0     ;85,68
8007728;11.12.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4326;4326 Ranta  ja vesialueet;47;Kiertokapula Oy;0919068-0     ;122,62
8007727;11.12.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4326;4326 Ranta  ja vesialueet;47;Kiertokapula Oy;0919068-0     ;313,14
8003190;6.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4326;4326 Ranta  ja vesialueet;646;Kaislapojat Oy;3371609-9     ;9520
8010411;7.1.2025 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4326;4326 Ranta  ja vesialueet;44;Kantaputki Oy;0971914-2     ;89,3
8005003;19.11.2024 00:00;4427;4427 Kuljetuspalvelut;4326;4326 Ranta  ja vesialueet;509;Kuljetus Saarikoski Ky;2762863-1     ;66,86
8005003;19.11.2024 00:00;4427;4427 Kuljetuspalvelut;4326;4326 Ranta  ja vesialueet;509;Kuljetus Saarikoski Ky;2762863-1     ;133,72
8008261;16.12.2024 00:00;4427;4427 Kuljetuspalvelut;4326;4326 Ranta  ja vesialueet;26;Hämeen Kuljetus Oy;0154049-8     ;165,66
8011077;10.1.2025 00:00;4427;4427 Kuljetuspalvelut;4326;4326 Ranta  ja vesialueet;26;Hämeen Kuljetus Oy;0154049-8     ;364,32
8004501;15.11.2024 00:00;4470;4470 Muut palvelut;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;95
8007701;11.12.2024 00:00;4473;4473 Työkonepalvelut;4326;4326 Ranta  ja vesialueet;646;Kaislapojat Oy;3371609-9     ;4280
8002065;24.10.2024 00:00;4569;4569 Sähkö ja kaasu;4326;4326 Ranta  ja vesialueet;22;Helen Oy;2630573-4     ;18,46
8003869;12.11.2024 00:00;4569;4569 Sähkö ja kaasu;4326;4326 Ranta  ja vesialueet;12;Elenia Verkko Oyj;3001882-6     ;54,28
8008847;19.12.2024 00:00;4569;4569 Sähkö ja kaasu;4326;4326 Ranta  ja vesialueet;12;Elenia Verkko Oyj;3001882-6     ;36,51
8010413;7.1.2025 00:00;4569;4569 Sähkö ja kaasu;4326;4326 Ranta  ja vesialueet;12;Elenia Verkko Oyj;3001882-6     ;39,31
8010983;10.1.2025 00:00;4569;4569 Sähkö ja kaasu;4326;4326 Ranta  ja vesialueet;22;Helen Oy;2630573-4     ;5,82
8011419;13.1.2025 00:00;4569;4569 Sähkö ja kaasu;4326;4326 Ranta  ja vesialueet;12;Elenia Verkko Oyj;3001882-6     ;36,32
8002061;24.10.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;25,3
8002053;24.10.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;63,99
8002058;24.10.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;166,69
8002052;24.10.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;241,74
8003940;12.11.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;23,61
8004270;14.11.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;147,19
8004270;14.11.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;399,4
8004501;15.11.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;10,77
8004501;15.11.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;241,2
8004498;15.11.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;273
8004498;15.11.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;323,1
8008829;19.12.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;25,3
8008834;19.12.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;63,99
8008833;19.12.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;241,74
8009276;20.12.2024 00:00;4570;4570 Vesi;4326;4326 Ranta  ja vesialueet;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;214,1
8004632;18.11.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4327;4327 Viljelypalstat;47;Kiertokapula Oy;0919068-0     ;163
8005003;19.11.2024 00:00;4427;4427 Kuljetuspalvelut;4327;4327 Viljelypalstat;509;Kuljetus Saarikoski Ky;2762863-1     ;66,86
8006535;2.12.2024 00:00;4427;4427 Kuljetuspalvelut;4327;4327 Viljelypalstat;26;Hämeen Kuljetus Oy;0154049-8     ;99,36
8000520;8.10.2024 00:00;4340;4340 Asiantuntijapalvelut;4328;4328 Vuokrattavat venepaikat;222;Valtiokonttori;0245440-1     ;0,5
8000520;8.10.2024 00:00;4340;4340 Asiantuntijapalvelut;4328;4328 Vuokrattavat venepaikat;222;Valtiokonttori;0245440-1     ;2,48
8004134;12.11.2024 00:00;4340;4340 Asiantuntijapalvelut;4328;4328 Vuokrattavat venepaikat;222;Valtiokonttori;0245440-1     ;1,25
8007823;12.12.2024 00:00;4340;4340 Asiantuntijapalvelut;4328;4328 Vuokrattavat venepaikat;222;Valtiokonttori;0245440-1     ;1,2
8007730;11.12.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4328;4328 Vuokrattavat venepaikat;47;Kiertokapula Oy;0919068-0     ;33,44
8007572;11.12.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4328;4328 Vuokrattavat venepaikat;47;Kiertokapula Oy;0919068-0     ;78,03
8007564;11.12.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4328;4328 Vuokrattavat venepaikat;47;Kiertokapula Oy;0919068-0     ;128,44
8010883;10.1.2025 00:00;4427;4427 Kuljetuspalvelut;4328;4328 Vuokrattavat venepaikat;530;Urakointi J-P Heikkilä Oy;2715714-7     ;596,44
8001243;16.10.2024 00:00;4470;4470 Muut palvelut;4328;4328 Vuokrattavat venepaikat;96;SOL Kiinteistöpalvelut Oy;3111175-8     ;1398,01
8003971;12.11.2024 00:00;4470;4470 Muut palvelut;4328;4328 Vuokrattavat venepaikat;96;SOL Kiinteistöpalvelut Oy;3111175-8     ;699,01
8001076;14.10.2024 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;12;Elenia Verkko Oyj;3001882-6     ;232,98
8001197;15.10.2024 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;12;Elenia Verkko Oyj;3001882-6     ;18,21
8002069;24.10.2024 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;22;Helen Oy;2630573-4     ;15,46
8002080;24.10.2024 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;22;Helen Oy;2630573-4     ;161,74
8003198;6.11.2024 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;12;Elenia Verkko Oyj;3001882-6     ;18,21
8003912;12.11.2024 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;12;Elenia Verkko Oyj;3001882-6     ;229,68
8004279;14.11.2024 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;22;Helen Oy;2630573-4     ;178,12
8007549;10.12.2024 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;12;Elenia Verkko Oyj;3001882-6     ;18,21
8007558;11.12.2024 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;12;Elenia Verkko Oyj;3001882-6     ;231,52
8008865;19.12.2024 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;22;Helen Oy;2630573-4     ;129,96
8010537;7.1.2025 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;12;Elenia Verkko Oyj;3001882-6     ;18,21
8010997;10.1.2025 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;22;Helen Oy;2630573-4     ;125,92
8011682;15.1.2025 00:00;4569;4569 Sähkö ja kaasu;4328;4328 Vuokrattavat venepaikat;12;Elenia Verkko Oyj;3001882-6     ;223,76
8002064;24.10.2024 00:00;4570;4570 Vesi;4328;4328 Vuokrattavat venepaikat;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;108,15
8002064;24.10.2024 00:00;4570;4570 Vesi;4328;4328 Vuokrattavat venepaikat;35;Hämeenlinnan Seudun Vesi Oy;1711549-6     ;230,15
8003701;11.11.2024 00:00;4580;4580 Kalusto;4328;4328 Vuokrattavat venepaikat;667;Hämeen Ruuvimarket Oy;0836384-2     ;174,5
8002341;28.10.2024 00:00;4600;4600 Muu materiaali;4328;4328 Vuokrattavat venepaikat;167;Stark Suomi Oy;2043575-7     ;26,52
8003366;7.11.2024 00:00;4600;4600 Muu materiaali;4328;4328 Vuokrattavat venepaikat;177;Motonet Oy;0699457-9     ;143,27
8001267;16.10.2024 00:00;4342;4342 ICT-palvelut;4342;4342 Metsäluonto;345;Sitowise Oy;2335445-0     ;582
8001434;18.10.2024 00:00;4342;4342 ICT-palvelut;4342;4342 Metsäluonto;20;GSFleet Oy;0973454-5     ;31,87
8001433;18.10.2024 00:00;4342;4342 ICT-palvelut;4342;4342 Metsäluonto;20;GSFleet Oy;0973454-5     ;333,33
8003992;12.11.2024 00:00;4342;4342 ICT-palvelut;4342;4342 Metsäluonto;345;Sitowise Oy;2335445-0     ;582
8005916;25.11.2024 00:00;4342;4342 ICT-palvelut;4342;4342 Metsäluonto;20;GSFleet Oy;0973454-5     ;22,78
8005909;25.11.2024 00:00;4342;4342 ICT-palvelut;4342;4342 Metsäluonto;20;GSFleet Oy;0973454-5     ;322,22
8007165;9.12.2024 00:00;4342;4342 ICT-palvelut;4342;4342 Metsäluonto;345;Sitowise Oy;2335445-0     ;582
8008246;16.12.2024 00:00;4342;4342 ICT-palvelut;4342;4342 Metsäluonto;20;GSFleet Oy;0973454-5     ;24,45
8008245;16.12.2024 00:00;4342;4342 ICT-palvelut;4342;4342 Metsäluonto;20;GSFleet Oy;0973454-5     ;363,89
8001410;17.10.2024 00:00;4360;4360 Posti- ja kuriiripalvelut;4342;4342 Metsäluonto;140;Tuomi Logistiikka Oy / Kanta Logist;2722581-6     ;9,43
8001410;17.10.2024 00:00;4360;4360 Posti- ja kuriiripalvelut;4342;4342 Metsäluonto;140;Tuomi Logistiikka Oy / Kanta Logist;2722581-6     ;10,6
8004989;19.11.2024 00:00;4360;4360 Posti- ja kuriiripalvelut;4342;4342 Metsäluonto;140;Tuomi Logistiikka Oy / Kanta Logist;2722581-6     ;4,75
8008493;17.12.2024 00:00;4360;4360 Posti- ja kuriiripalvelut;4342;4342 Metsäluonto;140;Tuomi Logistiikka Oy / Kanta Logist;2722581-6     ;4,72
8005398;21.11.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4342;4342 Metsäluonto;55;L&T Ympäristöpalvelut Oy;3155938-4     ;6,12
8007557;11.12.2024 00:00;4380;4380 Puht.pito- ja pesulapalvelut;4342;4342 Metsäluonto;55;L&T Ympäristöpalvelut Oy;3155938-4     ;56
8003002;4.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;2207,79
8003353;7.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;620;Kuumapuu Oy;2384425-7     ;6075
8003930;12.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;3178,62
8003929;12.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;269;UKKO.fi laskutuspalvelu;2485076-3     ;855
8005866;25.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;102;Toiminimi Jukka Kyöstilä;2628602-7     ;2978
8007231;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;102;Toiminimi Jukka Kyöstilä;2628602-7     ;4843
8007505;10.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;969;KaatoTane;2947060-4     ;1350
8007806;11.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;1174,5
8009493;23.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;313,11
8009494;23.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;4421,61
8009493;23.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;7445,73
8010909;10.1.2025 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;1683,85
8010882;10.1.2025 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;150;Hämeen ammatti-instituutti Oy;2627679-3     ;2600
8011326;13.1.2025 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4342;4342 Metsäluonto;944;MH-Kanto;1894649-4     ;1110
8006699;4.12.2024 00:00;4412;4412 Ravitsemispalvelut;4342;4342 Metsäluonto;23;HPK Liiga Oy;2064101-6     ;47,31
8009998;2.1.2025 00:00;4412;4412 Ravitsemispalvelut;4342;4342 Metsäluonto;830;Vanajanlinna Oy;0761209-3     ;91,09
8009998;2.1.2025 00:00;4412;4412 Ravitsemispalvelut;4342;4342 Metsäluonto;830;Vanajanlinna Oy;0761209-3     ;182,18
8001648;21.10.2024 00:00;4427;4427 Kuljetuspalvelut;4342;4342 Metsäluonto;530;Urakointi J-P Heikkilä Oy;2715714-7     ;458,8
8004160;13.11.2024 00:00;4427;4427 Kuljetuspalvelut;4342;4342 Metsäluonto;530;Urakointi J-P Heikkilä Oy;2715714-7     ;367,04
8005003;19.11.2024 00:00;4427;4427 Kuljetuspalvelut;4342;4342 Metsäluonto;509;Kuljetus Saarikoski Ky;2762863-1     ;234,01
8005003;19.11.2024 00:00;4427;4427 Kuljetuspalvelut;4342;4342 Metsäluonto;509;Kuljetus Saarikoski Ky;2762863-1     ;234,01
8005003;19.11.2024 00:00;4427;4427 Kuljetuspalvelut;4342;4342 Metsäluonto;509;Kuljetus Saarikoski Ky;2762863-1     ;401,16
8007109;9.12.2024 00:00;4427;4427 Kuljetuspalvelut;4342;4342 Metsäluonto;991;Transport M Klemetti Oy;1984163-5     ;350
8011077;10.1.2025 00:00;4427;4427 Kuljetuspalvelut;4342;4342 Metsäluonto;26;Hämeen Kuljetus Oy;0154049-8     ;231,84
8000332;7.10.2024 00:00;4470;4470 Muut palvelut;4342;4342 Metsäluonto;37;Hämeenlinnan Toimistotarvike Petri;1141840-2     ;16,67
8002345;28.10.2024 00:00;4470;4470 Muut palvelut;4342;4342 Metsäluonto;587;Suomen Tieverkko Oy;3191214-1     ;326,48
8009998;2.1.2025 00:00;4470;4470 Muut palvelut;4342;4342 Metsäluonto;830;Vanajanlinna Oy;0761209-3     ;16,33
8009998;2.1.2025 00:00;4470;4470 Muut palvelut;4342;4342 Metsäluonto;830;Vanajanlinna Oy;0761209-3     ;32,65
8010412;7.1.2025 00:00;4470;4470 Muut palvelut;4342;4342 Metsäluonto;36;Hämeenlinnan Teatteri Oy;0205308-5     ;40,91
8005554;22.11.2024 00:00;4473;4473 Työkonepalvelut;4342;4342 Metsäluonto;827;Metsäkonepalvelu Oy;0152784-0     ;50,8
8005575;22.11.2024 00:00;4473;4473 Työkonepalvelut;4342;4342 Metsäluonto;827;Metsäkonepalvelu Oy;0152784-0     ;396
8005553;22.11.2024 00:00;4473;4473 Työkonepalvelut;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;364,57
8005551;22.11.2024 00:00;4473;4473 Työkonepalvelut;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;479,6
8005552;22.11.2024 00:00;4473;4473 Työkonepalvelut;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;856,06
8006385;29.11.2024 00:00;4473;4473 Työkonepalvelut;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;2294,87
8006386;29.11.2024 00:00;4473;4473 Työkonepalvelut;4342;4342 Metsäluonto;929;KALLIOINEN CRANES OY;2310531-5     ;1523,2
8009283;20.12.2024 00:00;4473;4473 Työkonepalvelut;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;1981,68
8009883;30.12.2024 00:00;4473;4473 Työkonepalvelut;4342;4342 Metsäluonto;629;Stora Enso Oyj, Wood supply Finland;1039050-8     ;2145,31
8001701;21.10.2024 00:00;4500;4500 Toimisto- ja koulutarvikkeet;4342;4342 Metsäluonto;1;Accepta Oy;0924710-6     ;2,94
8001701;21.10.2024 00:00;4500;4500 Toimisto- ja koulutarvikkeet;4342;4342 Metsäluonto;1;Accepta Oy;0924710-6     ;60,03
8010052;2.1.2025 00:00;4510;4510 Kirjallisuus;4342;4342 Metsäluonto;28;Hämeen Media Oy;3221753-8     ;117,6
8000311;7.10.2024 00:00;4520;4520 Elintarvikkeet;4342;4342 Metsäluonto;103;Selecta Finland Oy;1962815-6     ;46,66
8001227;16.10.2024 00:00;4520;4520 Elintarvikkeet;4342;4342 Metsäluonto;91;S-Business Oy;2389183-8     ;0,55
8001227;16.10.2024 00:00;4520;4520 Elintarvikkeet;4342;4342 Metsäluonto;91;S-Business Oy;2389183-8     ;30,42
8001227;16.10.2024 00:00;4520;4520 Elintarvikkeet;4342;4342 Metsäluonto;91;S-Business Oy;2389183-8     ;68,07
8001833;22.10.2024 00:00;4520;4520 Elintarvikkeet;4342;4342 Metsäluonto;103;Selecta Finland Oy;1962815-6     ;13,89
8003943;12.11.2024 00:00;4520;4520 Elintarvikkeet;4342;4342 Metsäluonto;91;S-Business Oy;2389183-8     ;51,27
8008247;16.12.2024 00:00;4520;4520 Elintarvikkeet;4342;4342 Metsäluonto;91;S-Business Oy;2389183-8     ;50,37
8011953;16.1.2025 00:00;4520;4520 Elintarvikkeet;4342;4342 Metsäluonto;91;S-Business Oy;2389183-8     ;52,18
8000624;9.10.2024 00:00;4560;4560 Poltto- ja voiteluaineet;4342;4342 Metsäluonto;105;Riihimäen Teollisuuspalvelu Oy;2398753-0     ;20,81
8000653;10.10.2024 00:00;4560;4560 Poltto- ja voiteluaineet;4342;4342 Metsäluonto;105;Riihimäen Teollisuuspalvelu Oy;2398753-0     ;27,02
8004447;15.11.2024 00:00;4560;4560 Poltto- ja voiteluaineet;4342;4342 Metsäluonto;330;Würth Oy;0202881-6     ;19,6
8001265;16.10.2024 00:00;4581;4581 ICT, koneet ja laitteet;4342;4342 Metsäluonto;5;Atea Finland Oy;0919156-0     ;265,35
8009313;20.12.2024 00:00;4581;4581 ICT, koneet ja laitteet;4342;4342 Metsäluonto;5;Atea Finland Oy;0919156-0     ;10,63
8009320;20.12.2024 00:00;4581;4581 ICT, koneet ja laitteet;4342;4342 Metsäluonto;5;Atea Finland Oy;0919156-0     ;28,76
8009893;31.12.2024 00:00;4581;4581 ICT, koneet ja laitteet;4342;4342 Metsäluonto;5;Atea Finland Oy;0919156-0     ;254,98
8000653;10.10.2024 00:00;4600;4600 Muu materiaali;4342;4342 Metsäluonto;105;Riihimäen Teollisuuspalvelu Oy;2398753-0     ;19,27
8000749;11.10.2024 00:00;4600;4600 Muu materiaali;4342;4342 Metsäluonto;65;Mastermark Oy;0250487-8     ;49,9
8001262;16.10.2024 00:00;4600;4600 Muu materiaali;4342;4342 Metsäluonto;5;Atea Finland Oy;0919156-0     ;12,32
